application_id,defaulted_loan
PGKL8084014418105,1
FWFS8812699897437,0
HTQG8418962330668,0
LIPZ0928348582921,0
TNGI3001516467784,0
LPPP8885320741583,0
BVNO6682897216828,0
XZUW7340944557293,0
WNBH0441619582373,1
BOZK1535749210580,1
DEGI5731966607436,1
JCSP6745876960654,1
KVZP6704242606884,1
NXYH0546062436463,0
ZXJD5582549199653,1
UBWF0177065746680,0
MCGQ8965904982206,0
HQWZ1586593796130,0
FVIW3140243704770,1
TZMN7955519272040,0
XMNE3933791396447,0
OYNE0946039182729,1
QUAU7217440786269,1
PTKF6095418225185,1
JHLD0489734161366,0
BFNX6444675680572,1
QTWN2892981725561,0
BXDV5748150461048,1
NFEX7436728448808,1
RIOF9200753375269,0
PFKB0859783726701,0
AYWB6763828545649,0
FRXK6625186131238,0
YTWS2321595607922,0
UOYI1109110522374,0
CWSF7588799648190,0
HZWX6224219377586,1
WVZI6017735487517,0
NOWP7137190038352,0
IHQO4085440178466,0
ARNE2598044587481,1
XCCA3950178822864,0
PLMZ4970169219576,0
CDIB1195081437825,1
ZOYW3747179437938,1
JYMF2848639441034,0
MHHM1389613964969,0
DXJM1428555857870,0
FQOS6406908999221,1
WUXB9286124107507,0
VFPB5394149292714,0
JNDV6513583181328,0
ICQN6107761510232,0
URGN4824432792315,1
XZTO8027292632867,0
AXGX2295267884405,0
RLYG2787998191865,0
JQAJ9884802204311,1
HZCK7098655467076,0
DKMU5540364686164,0
BEFO4254497031667,0
LGUV6359384605767,1
DJMJ7420775005596,0
NERG0846788112353,1
APCY9717406537274,1
QIYU3927609661624,1
PFTI5948157939984,0
FJPO3024958129503,0
WYFA3423124104001,0
IOWZ0478693079932,1
JVBY7102592548182,0
QRWR5134053239502,0
MCFD6984215142152,0
QYBC2375074849562,1
DKZN2008612251932,0
DECX4403821931036,0
JQRI5088911334756,0
EZPV4307836272368,0
IJBL9134888858838,0
OOJK9909138020654,0
ZPQN6130170971044,0
WCMF9747754607730,0
RQXZ2012048168619,0
RLWK2906980770095,0
FEIJ5574527661653,1
HHQG0826249999295,1
PWRX9886914380840,0
LVRE4505706901651,1
NXUJ6271642093004,0
PIXJ3328265567916,0
OKMX5328623179709,0
WPTI6922018526968,0
DVEU5531478712528,0
EIMZ2536614948920,1
IDWL2982094139373,0
FDXZ2051342317460,0
UWVT0507153591808,0
DYBJ4781800609620,1
SJWW7393160258478,0
ZCLA1493727100095,0
SXDD0478608922109,0
OIJJ0804136685891,0
HGXL3825499445867,0
OHEB2350323535449,0
ZXOH5923699953872,0
SXQT7880576707634,0
ZUOG2541766905806,1
FAAG1586570742965,1
MCFE5380632626236,1
NXXM1906506551956,0
ZGAS8116843640372,0
GAQP7434270112069,0
PLNL1682760473459,0
KGSQ1144563112597,0
GIZX7816030239903,0
QOZF4754338752996,0
MEOL6225497238482,1
WKBQ5646142953249,0
JAWL3106334707317,0
HCGP9766264872526,1
UQBY2701382151623,0
PBXN3002642714298,1
ADCS0992681141790,0
AQVQ9332268577171,0
QAPD9135711421827,0
VZZT9856147672016,0
FABP6181158795916,1
TFJF8205730002833,0
ONBY6710918234127,1
RHQI8431143697576,1
AQMN2588913115559,0
UQHA2977024987866,0
CXQR5221201936236,0
ZJBP9303649280247,1
ZHPL4047559284810,0
GOPN4302617362976,0
WXKP8777761412690,0
XEAV8902150030825,0
LSBL0070225527705,0
EZCR7615771293811,0
SMMM5949255225461,0
BDMK8523016816472,0
IXWL9808495030210,0
LIZB4331655863778,0
YEOU2739527364152,1
MRPC7654204995379,0
KJKH6960448209717,0
PWGD8389932932892,0
XRON7327750282826,0
ZBWT0272384910685,0
TYDB3002451503531,0
TUER9173620449103,1
RKJU2733112533541,1
BQEC0515062092475,0
AEEY7913698939075,0
CBMQ0676590866153,0
XRIM5179327792685,0
WSQJ1396107100018,0
DKIP1255604467789,0
FHEN7864002501267,0
GTYR1749707377561,0
VLWS3881396640881,1
IMRF6543742847932,1
AVKF7763822319517,0
ALFL3283188464178,0
SVDO7097671412137,0
CWVR9319313624921,1
RNPM1856755775453,0
QAJT6019523141232,0
KTSY5047022140193,0
EOQV4512773794898,0
MBZL1053312147778,1
CRBK0547865952524,1
CRJL3394846464313,0
GJDQ4832984980773,0
CFOZ4869647006626,0
HYHY3058462200431,0
SNZV7906396556021,1
HDMZ5434382807927,1
IIPN1493039332068,0
EGLB8698783373988,0
WXVW4163456764888,0
VWYQ4405722502002,0
FFSW1027953294478,0
WLXE6908349313419,0
HUEX5094343851112,0
AWDL7771978419504,0
DZBZ4643902560818,0
DFUV7547218163219,0
TUYP6462791110993,1
JXEY0978529270882,0
XEKL2376393569742,0
XLBQ5786468861407,1
ELXQ8516699673364,1
MUVO8749764439912,0
NHWB4993055537529,1
AWYZ5015649011254,0
UEOS7551926819054,0
HNOV7737881479365,0
OVAX3733925246304,0
OKET0111344126175,1
RUIA2245654089432,1
CGEK4167859000690,0
OYJF1438404314617,0
QSNJ7248724334453,0
NBFL3985186621098,0
CWUU6251170453068,0
IRNL5063805798522,1
EIDT2157035433588,0
ZBCI3531340188895,0
CFFX0416196564970,0
NOVY0771673670471,0
CBOH5321890997562,0
ILHX7633092905193,0
ISLK3637510295133,0
TVNH1643133794553,0
UVGW1137458513771,0
KWRO0302291310748,1
ONXM3617152365048,1
EPOZ7197768190609,0
HCQW7472298432248,1
KVIM6015330068350,0
VTMS3039249057541,0
FPYH1571407416970,0
ZTSM8654345673709,0
JPQW4267912198857,0
KFNV9864523576053,0
KRXP9924782329296,0
PJDM4369553703861,0
SWGM3022822380685,0
GRPL9677223055598,0
XPSK3327712518299,0
OVQM9751205581857,0
IKMG6930444914805,0
CZGN7305439525399,1
TVRS4038886935869,1
JZCV5109945442457,1
JSAP2017586346514,0
PEWU6024164846129,1
WUXF1461162843448,0
TCKH1737078828203,0
IVWS3131245482913,0
UTIQ6462740361883,0
XAMG8992185471563,0
AVSG1926679476720,1
XHMD5886583069429,0
YXDV0727024762056,1
WVFI2043371853786,0
JGRV2553775572298,1
CBHQ1614211185964,0
CJSI9349548977737,1
MLVU2927899115733,0
OMXX0262800301199,0
RJOT3406835939015,0
LDMZ1300851346110,0
RYHX8595519350476,0
KFWA7694474167066,0
WVJD5784742866036,0
OJHQ2665483990774,0
FRUP4087211756223,1
KISA7090737994330,0
TGST9658851188277,0
SHKK4729857387739,0
XJVO5321787295709,0
NTSG5420317737167,0
XDAV9111108796714,0
PUAE7821709992707,1
WLYB9792449525534,0
QDET7741991168063,0
PFED6650050273581,0
YKMW1094360512942,0
UDHR8375308522911,1
PZPY2068673978479,0
ZJJD9697498698453,1
DFWV8857493269812,0
JNYZ1593418489234,0
BIDM5162470611402,0
QRSZ1882869617157,0
ANIQ3191461253484,0
NYFA4087118182886,0
TNDZ4077811065651,0
FEAP7909633111335,0
KMTD6903941750177,0
DTJT8783737691389,1
ONJH2348867326258,0
DTZI9209408657991,0
JVBH8933083507648,0
XZTR9383208781735,1
VHXL5529578567119,0
AMXQ1542914687519,1
RCVS3440001722497,0
PUSO0459013374441,0
BMQX5908165608307,0
BWBL8305753135205,0
XUJQ5005732722270,1
OVMB5481028494300,0
THEU0541869571390,1
SSOZ8621016286932,0
MGYG4270918939335,1
LCGM4682641272286,1
IZFD8971508011321,1
HRIZ9506511605003,0
GNKN7087223231780,0
XTKU9819943318672,0
TCRS7458349693802,1
XZPA1160524216690,1
WGTZ9922638133491,0
VKIN6151387107228,0
MSZF0088998000564,0
HZXC7472430131357,0
GNVQ4599920867947,0
TOXJ2141446119765,0
BFHQ5166086297061,0
UXOJ9191571520516,0
VPBG4371755227296,0
SSIY0486091126186,0
NHXZ4571040539231,0
YHIJ1700779433243,0
QHVB4092913008444,0
JVYU9553302088385,0
GXHM4090626180378,0
GNJS1105226720764,0
RLMG9105643471469,1
KFIT3529777615540,0
VKFL1779135630164,0
CQSC8028165878350,0
NLDL2772815570666,0
EAWC4421011811060,0
KPMH5613908489606,0
PEAQ1629359239480,0
MEMX6413408091368,0
NMRT0806266542561,1
KVNC2710160963738,0
GJGN2014863281537,0
QFBI0914127747375,0
OFIV0786819506678,0
FPKU8741820686130,0
RJNC9884842515015,0
HJXP7209994168796,0
UADQ6597784758298,0
QLAQ2799873488681,0
WFFE0562556418417,1
HQWU7258701606001,0
BTHB5839363062393,0
DPBT9503586975553,0
DMWL4989669746916,1
PNTD0114451206466,0
MHHG7456315196669,1
XPHT1349927252983,0
QUCN7597416117563,0
VBDV5465735974646,0
PZVJ3536666022921,1
HOIR4550233095018,0
VCVK7349560506870,0
VSNP0349371011718,0
MSDO9286220631381,1
CDVI6527117656512,0
KBPR1591441823160,1
IFBW7371754296981,0
WMWY9348549981663,0
GQIQ4492890075345,1
LOUJ3331406810001,0
HKCD7841825698496,0
IMHH8368371027367,0
ERVV8873322451139,0
XAMH0050104548527,0
JDCJ5156366251227,1
DTIH0145947961155,0
TSJT3435154704613,0
EXQC6140182502176,1
SKSR5186765946224,0
ARYV3199148595325,0
SSPB9523384917816,0
SKTE3893734709094,1
TRPT6456190693989,1
SHUG3347385981256,1
YTTA3563520134908,0
IWSG7871522317713,0
XEFP9276989976945,0
YDAI6423841616675,0
SNPB1576998513140,0
SEFD3422869663594,0
SUHE8470232528574,1
JZKT7310564167012,0
VCQX1120125656687,0
JBNM9756695443406,0
BKBI9440922813825,0
TEYJ6434389935674,0
IUXL1576369899465,0
ADTY9216416640645,0
SUKX3748770219935,1
JFYA6513446613255,0
EPQL2561093616293,0
CMVW4855321754486,0
QWMA4474333125619,0
MPUK1642471043750,0
TPYT7832943817141,0
DQES2032098038989,0
BNJK2976002983905,0
OZEE6151179456696,0
MPFR4924045566532,1
NXUX1665730672670,0
CQYN1091327716278,0
KBJQ4956437662339,0
FHDO5338618486737,0
VOND0841189961861,0
XLPL1155746989359,0
QVAU5257634961052,1
DWAW0797153152858,0
UHUA2714110326512,0
IROY9832436340697,0
JNVU9628900906037,0
DFMC6197599919991,1
CFOM9314496693420,0
QKZX2354794706055,0
BGSO6194418919641,0
VCFW3747877589769,0
MZIW1738517058689,0
KUFU5631378121655,1
WZBT0710507354787,0
MPDW3158655559904,0
QLXL4811681955736,0
ATQU3773099509026,1
ZGRT5590579242197,0
FJNH0516440123628,0
JVPS2140089306709,0
AKMH4881257527656,0
MMGK0049628000075,0
OYLE9206030302497,1
XXRY8894011094706,0
QRUW3890063219331,0
YJJJ8000903189833,0
RALH2112558910557,0
XCYT2391352433686,0
TDEV6516233301956,0
HDKT2449356112215,0
QCIJ2306743030947,0
PILW7281160383767,0
GCSW5433293019364,1
SIDL2226526476003,0
WWOJ9780045146737,0
BAJL1615145431599,0
MKCW8818363038348,0
CNPR5665596901549,0
UGEH4094326911366,0
JKHS4896157717381,0
ARGT1184922424977,0
YTFU8784470418074,0
JFIE0054122521161,1
YWZW0864735399182,0
WQAI7425760814204,0
MBVD1204090879606,0
QZRB4331565275064,0
ZIQU7494670221049,1
STSU8994852552337,0
JTUY8117618725212,0
IHAW4800395401025,0
JFFQ8426236591080,0
LBTS3251234768438,1
JKEV9948376605990,0
PWKW8773723236172,0
LXTM3750495984127,0
AUXP8850315602939,0
PNXT6908231074104,0
KMQN2495113794174,0
PEOK2876189288749,0
CZAP2943877336543,0
YLRM9457679933331,0
UICT0356174531959,0
JWES0035676134803,0
VGED2588291334502,0
XVEP4534829325671,1
DUMX3454712825939,0
CEMD0441234451191,0
SZIO2886961815737,0
UCYE1223609796575,0
KLTR8119922869545,1
SAGZ5493427539644,0
ZYIA7452968923067,1
NXBD8942139507352,0
XXYO7487255666964,1
HVJJ4647415310575,1
AXPL4541248350641,0
ZVFD6447144683752,0
NUBT5845918451849,1
LQZL9702173060018,0
VFVH9395667484435,0
LZAQ8737116082939,1
NPQL8875220368343,0
KGWF0877808984921,0
HGOQ2380268590032,1
FDAT0604892702565,0
FHDL5154901173732,0
SZZR9677322867631,1
ZKDC6319639581146,0
ZGYF7902262165751,1
SAGE9026166151841,0
JPLX5388125888467,0
NGVB9777010017013,1
XNVA9388859081668,0
RWRQ9067758812825,1
IMCN7886400670474,0
JVSO1346575959376,0
ZTHQ2691569544177,0
SRUG6062070397515,0
IABD8011905405616,0
BJKI4125082353987,0
NYIK0578255115243,0
OGKK8652250582247,0
PQFM7668433601033,0
SZPA3430774824869,0
TGEV0441399628183,0
PJJP5759743263787,0
NSYW4692899631815,0
COLJ8372969482128,0
OPVB9462190426556,0
NHMD6302309945289,0
NODE0716319174740,0
JOUE3464535472859,0
FGRE4778590177359,0
QHNO2338196132977,0
RZBR6740482385667,0
QDNQ6489107860002,0
MUVS5084483720178,1
VOYJ5318642476713,1
UYHY0314508935024,1
WOYB2469787942383,0
KVFT4810808937800,1
PJKJ4774579126008,0
AXKY3016761270918,0
WZXS6629095295323,1
YPZD9739629684812,0
WNTJ1658971469439,1
YZXD7779045713019,1
PNYB9346087580801,0
EZKL9974713488580,1
NJPP5053983591922,1
APOC4296715810734,0
VSEP9361041969188,0
NELD6813243045022,1
ZMLD1044668588672,0
IZES0628765579663,0
PRST3910067206380,1
OJYY9955212341048,0
JLND4217106800342,0
BBTJ9402742142135,1
PLTX9077096238973,1
TQKI0344245055420,0
DHBR1873751571558,0
ESXM1198986476349,0
HSOB0959057754982,1
ZGSK3941402164749,1
SXZP4290769740025,0
NKVZ7202214340182,0
VGTI5687072012256,0
GXPH9900088941425,1
CUQA5443504226983,1
GYJR7486641549099,0
YVCG2314850739853,0
DSVD1289260153930,0
EYXT3532304642135,1
FVDP4916358742671,0
OLKP3978432638431,0
MAOR1780517247629,1
RPIO0207297745654,1
VESG4411337009403,1
NPBR1860008676304,0
NQBP4926925041461,0
TXRR6689882951658,0
YNYR8281892286756,0
QHAG0888891489991,0
QGDH1766866018052,0
KNHC8540706971462,1
HHVZ5114626853175,1
CHSP0015114212583,1
WSDV8013429213242,0
NBUX7235524953482,1
PVBU4567647064526,1
VUUL6510878648811,0
PUYO7133454251482,1
TYBV7318576431876,0
CWLI3253237380990,1
RPNH0942260896880,1
VEWB8279920103932,1
RMMM4839853827594,0
RJLB7615197106378,1
FMAN0041907663756,0
VMQU8950630886817,1
GOZW4748872383902,1
CPFU1257058563204,0
HCFG2150892103922,1
SLVM3156975068256,1
DYKV5102022043617,0
WBSJ4235797956128,0
BSZL0022608259254,1
QXQM7695718093461,0
LBHY3264979302651,0
ZHRU2763769185789,1
AGTN1905380197134,0
XKLZ4451592870520,0
QJDO4092039309311,0
UEOT7519783876844,0
ANFX1913285420990,0
FQVI5231568049575,0
LGJU2656558452869,1
ABPR0919696161799,1
NRAU1990016225791,0
IQPB9640347392902,0
NASA1424983507858,0
WWIJ1797757587545,1
WDFW3191133933664,0
CRWA5306418225849,0
AVJR7557999019303,0
COCK0945854636935,1
WPTG9040889195214,0
MIIU2066020026070,1
GFYH4303034865571,0
BCNP6884364139700,0
FYVZ5351406470226,0
DZTW6320006697125,0
DSPL7401964922759,0
RLBW6637922501168,0
WBRP8277574682088,0
THJE7617948260409,0
IMPL4573898489165,0
KFZT4817637034713,0
GXFP6001039078014,0
GEVJ6959690561990,0
YGKR4663547489946,0
OJQK4791711677289,0
CHJX3788068691797,1
XXMY4626511610243,0
QIIW4907525541645,0
QAIZ0593091747747,0
AREU2428951416983,1
JVFD2828024216203,1
FGQF1946273933132,0
ERXF2898484133981,1
ERKX5579780595465,0
WSSA6549852483703,1
ANOH4477412426056,0
TTMS6358927309153,0
BNOJ2922892804210,0
KYVG8216974852705,0
ZFDK4458124392066,0
QAYR2923324338481,1
JEKQ4570704770658,1
OJCY4964885980924,0
WIOL3638390164215,0
TUBF2944294207986,0
UHPY3982957848035,0
JQPG5897910058386,0
RIRA6333497443785,0
KEEI9246559354225,1
UWKK0275110424337,0
EHGG0075819016629,1
PMOD7732785112968,1
SXRX1671741008787,0
RGWC7486386464661,1
KXPP1174027053840,0
LQRF0266326655004,1
HIBP5347466708859,1
MTJG3294986697151,0
KZXP9810941419083,1
GDFP8985610615006,0
FYHL8726639017847,1
UIDG5952270224838,0
AEZQ5803365583434,0
LRKH3626905283856,0
ZJTI8570385843605,0
XTGH1999531991342,0
ONIQ4354335814616,1
JAML1964656167903,1
IZKB6503124347170,1
TZES3627565843114,0
SPYM1542308259695,1
UFCJ8558415077838,0
PIJS0947274881298,0
KPJP1312628783925,0
YYFO0576291853355,0
QBQQ3369795908151,0
PLHL0091647150275,0
KKRU0436023669857,0
PAXR7674547603432,1
BPOL7646791832861,0
EXYI4415147495869,1
ZEQH0071936318659,0
PTJQ5677300369103,1
LTGP3378395789398,0
LKLU4558126642937,0
RHHR6865986384738,0
JFVM4042147172908,1
ITSS0464794683854,1
MJCM6960489973915,1
PZVC0432395892108,0
HGDV6255610555506,0
ZZIA0866188356316,0
ZLIS5653159925854,1
CFSS2314868466634,0
NCAS1217193945571,1
IGJO6473453973874,0
ZUTO8011333765762,0
YACN0692113725936,0
ERVY3431184706034,1
LRET8369889504985,0
FXMC8158022894070,0
ICDZ8587072428911,0
YPSS7219059021750,0
LBSQ8117774830896,1
BXJH3173814352867,0
RFRP8431069229699,0
IHZM1904489926875,0
GDFG1496513745809,0
MWVS0074487672814,0
QBDS3531661182764,1
SGOC8038841859420,0
BXUK6100072248316,0
BIZN7888358155930,0
VRWX3397822499032,0
RKDL3495871001164,1
ZLVM1207265105552,0
VHTD8719649165523,0
OZTL0031885250012,1
XGDT7731591763592,0
FUHE9902351574266,0
UMDM1519360336531,0
SVGT7681930226183,0
IBLQ9410766391032,0
ZPAY6014416459271,0
XAFB4979116561671,1
QFRJ8475849831089,1
QSUN8562774612558,0
UPBZ9928812506040,0
DCCJ5104184160704,0
LRKW1282503451072,0
AZGJ5599482419592,0
HEOI0760121873500,0
OBQT9362060202407,1
WTJX4913507422072,0
KLLR9342280604708,0
DCWM1343695941107,1
GJDI2909572038440,0
YWRO4741905058199,0
SPYS7148751630198,0
HGXK5226264298905,1
PIXZ1105076889685,0
UGOI6196723936667,0
RBFF1177002639802,1
YYHT7771846496029,0
VILE7967336524655,0
AEIH0517725014482,0
AAVM5302805419620,0
MKVX7156463083777,0
DDFH7509276386820,0
BUKD5355886934026,1
WZBO2613541501936,0
BSKC0630035005303,0
XWXC2872909410806,1
JMMO5210240086820,0
TVGN4619301819261,1
CTXH0698402859437,0
KIQG0281669180984,0
URCU4482091526350,0
BXRO4868272422284,0
BFJM0546002659373,0
EBMP1258935705879,0
BZKC3998612661427,0
HGGC0172477484770,1
XOSJ1116865222324,0
FHXJ4398203855894,0
WJHX4182036385964,0
RCGF6472111616424,0
WXPG4536725420601,1
CWRV8362666320488,0
ZMFO7579021913526,0
ZONU1471990072734,1
LBPO1998556302311,0
PWFQ2317755806266,0
UUNA2084407895262,0
PYNR0784676542396,0
EYRC2346826640206,0
EUMA9277368172752,1
TFDA6860701284721,0
BEOF9520242968130,1
FSJW9849451595864,0
JJFQ2321897180870,0
MJWA7338699804857,0
QIQO6563946573361,0
FCJR7104194390725,1
TTBS4183265661839,0
MKAJ2192428270925,0
BHQW8478236230716,0
LBGU0450965638312,1
ICRE2053639245449,1
CMOY3188214438956,1
WLFR8074578285312,0
OERE7772756069434,0
VIVL9755578103412,0
YEFN9830450972961,0
BPQG4337689666389,0
MFIK7293070730263,0
QPLC8837283410261,1
IQJG3314274204135,0
AISY0034162019786,0
GGDR6544494962838,1
MMDL5090501489629,0
LKGM3970016803136,0
GDRG5235620554484,0
XVTT5384492016552,0
ZXJE7823990457791,0
CVWO4844657711589,0
GIXD6100542675602,0
ACJX7568630724366,0
VLOJ9919253903415,0
PQAP8952880623701,0
CAQE0876069463637,0
RHBW5595896845956,0
RDFB1299898817752,0
MEZY5207744006764,0
KWJZ5018365257932,0
URJW4181658381926,0
CBZZ9154841377642,0
PWPG1692034531309,0
JRIX4270387877330,0
LIUU6006076549158,0
WLTY8245546147212,0
NFFV2830930808871,0
ANJM1097339464851,0
PSXC7238471603495,0
JKRT2118033574250,0
EKPR8317064412403,0
WMBW8329075739464,1
TLRJ2493882456979,0
VACY8322315548866,0
BDNG1147515353751,0
RFYL0702154963713,0
WYPB4166635835753,1
TJJP9323077306343,0
ZPQO4399451373260,0
XZJC4985228757804,0
XFGL0307680481940,0
BVKQ1881307289906,1
DQGA5517756891219,0
AUPD9677240576489,0
MHIO5934301387233,0
JAKJ6961062970425,0
QVCS2970144816486,0
MQIO5190295600226,0
VRFN9049372722097,0
FTHC2339415361793,0
NTXH8888508435115,1
JONU3750085910650,0
BBEW0149022669311,0
XGWX2222153903410,0
EYJF4761438243698,1
FDQJ9487086604459,0
ZLVA3426343916353,0
XNPK7635868379146,0
CXEI4637830158173,1
IMOC0675763912180,0
OZGN6581144827752,0
KDBE8050040007826,0
UHYL6541672290111,0
LUYK1113363535606,0
XXZQ1559984588699,0
LSBF2806934988803,1
BOCM7387104856038,0
PLIC2818084335599,0
GIGT1306877637907,1
IYXT8148207316812,0
ZPMM4761575391214,0
FFGS7615048529376,0
BMUO9133376561377,0
CJVI0008112010276,0
XCOK4096412297767,0
QAOG7642598609039,0
IYCQ7238154143557,1
MPJP5219238779019,0
KKHH1755791946567,0
ASEK0827734642322,1
WJGJ8848336155628,0
SORE3353408186313,0
GTPQ7627418098378,0
QVIC0144779710607,0
RRBM1675135906075,1
TQUM7778392675724,1
MUHE4287399144538,0
AUNY1256345420496,0
ZWLE5377119830288,0
SIFF2875351905256,0
IOLG3362930786011,0
GVYP5858481582448,1
IPDZ5546350812201,0
AZVI8828668168534,0
ZXYO7727908038325,0
ZPIV7766797040048,1
DEQT1882483244493,1
UQIN8413649351481,1
QBQC4710889358606,0
FPUJ3189419522863,1
OFVY7744938946105,0
XXHZ9806293600453,0
EQSZ1154483851085,0
THSK2586331427233,0
TWCJ8752736628804,1
JAXY4716131849317,1
LZQW8931150896643,0
ZVII9648283503341,0
CERT7381078052992,0
RIQJ0454444143018,1
QMMI6761586413940,1
ULIS3070452327069,0
XHKC7827282271045,0
IWLS8216922373811,0
SEKV6898161422785,1
MAXS0211856218042,0
LUOQ1412091437760,1
MVJQ6419524375988,1
THWK4334976413769,0
AYSZ3454759899781,0
MEIZ8969556709902,1
VPYW9699456882079,0
IRNH4803857636268,0
QTXD0029672590963,0
KWYF5362675925711,1
DJTX0497610133283,1
BONA4862954335787,1
JXZY0150744681375,1
QMTR9112488701250,0
FRCA8522099089004,0
KSRV5078083293327,1
RSIE5781457658339,0
WQTI4571332058795,0
HZPC2789305994701,0
NIKZ1159751023896,0
PTSX1343127223084,0
VDQY0289573011526,0
IBJY1230971523558,0
EJYO1269912617297,0
FLJW1290733824285,1
TKKD7903967217416,0
XCIA1705317521771,0
UCMG6813972206521,1
OUUV1749046626220,1
JWUA0040750557629,0
AKNJ0762342985515,0
XGWC9698403879031,1
VXNE7599963317723,1
RMYE7150343610433,1
NMSD1998989653463,0
RTPE0764456947583,0
OLKT3264568841266,1
NDSU7482583839296,1
MYRI3991260185252,0
REJC3387750913473,0
UIPD4123037927938,0
AOPB6497548274232,0
KLDK3528274293911,1
COEW3307286426246,0
AQFK0877575803252,0
JXHN2343176941518,0
UEON7546034517949,0
JRSH1914009944276,0
CUAM6413110807359,0
NLYD8633718035876,0
AOOW5397835999297,0
ISOO5286361806818,1
AOFL8429994418934,0
EEVI9735542509573,0
XUFD9681175667962,0
LUID0836538072236,0
VGMN6864639694605,0
CPOY0785413704679,1
QQIK3546378187610,0
WDTQ4867900336755,0
ULBU1068513637076,0
YEFT1786699725737,0
YDCK0922733662411,0
RQYK5854237963818,0
SOVE9128655104619,0
CJIP1217277465413,1
DRQT5094945172812,0
LBZR4368240578139,0
WUJH1035355646550,0
SMGW6681464024135,1
AWCO1466639377141,0
OHZO5803227288686,0
NDDT2918584852941,1
JPPR9556235501205,0
PFZF9357528511443,1
XFYN4904950694523,0
PIGX6979205322230,1
OHKA9499054802996,0
FULS2187965843137,0
TIPI9654326605221,0
ZKZR1340894254411,0
VVES6410065393775,0
OHZO7836439296683,0
OVVC6166052796148,0
KVWV3018302223371,0
XRQY1593628545053,0
RMAD9662541516439,0
TNDC0052520922745,0
MRSF2485108923699,0
ZYMN8525316484025,0
HLVR8616795469447,0
GZIH0251222172628,0
CVTX7301408625797,0
WJYV2256315267810,0
HNRA0723495395623,0
CTAH3736560666388,0
VDMU9249809167707,1
AAUL1045621266532,0
QSML0941509080744,1
AQAW6359264976869,0
WDTW0788795592081,0
EJHL6593217159579,0
UVAS1881154586451,0
OPRP9676754554895,0
KOTL6356812007010,0
DEYN0808243193193,0
OWIG6452311840794,1
JLAI4945379423677,0
PUNN7917914198578,0
XXJB6024944397619,1
NHNC0575509705297,0
EBRR4277754648369,0
ETWY1822636507874,0
MTNI3795022505731,1
OMHB1165939409359,0
HKFK7300833308182,0
BGHO3323573417562,0
UOWL3068132151965,0
IXHP3267405975610,0
LGBF8800435085281,1
NWNA9678505452758,0
HDWG4754175060740,0
WRDT1966224162679,0
QPYT4266181636323,1
BRHH3955186822662,1
TQHA9071546975103,0
LWLI9906269694721,0
HRTL0225739286251,1
FDNO9796975291546,0
PTUM6115161498494,0
ELVP0570041204931,0
KJWM3267775165275,0
XSOT0427636751609,0
DCAC2899498249224,0
DWRE2007330212095,0
DUJH3809349833603,0
JRTN4879300133431,0
HOBH9479968219045,0
LMCK5063004155092,0
KVGJ7819791172732,1
VUBX7550495735090,1
QLHQ9190989385637,0
IRNH3541226569205,0
AEAW5204746388268,0
RKLM4542001927746,1
CUBD0820337911872,0
YBRQ8738948361473,0
QYKM4687502524734,0
OAKH5914310506900,0
NFRX0320923505362,0
CCKZ6997223251741,0
QLNO1760153743464,0
GCDU5707074577995,0
KQVU3304161890652,0
XMIP7463124019220,1
HXUV9660955452184,0
EHTH4338627831477,0
RTSQ9505409482704,0
QRFH1366536466908,1
XZCC6445444771485,0
KDHC1646651398366,0
DJZF7089276253860,0
PMNW9632409541631,0
IXHF6571377264571,1
LYDK4038029339609,0
LWXV5723292116813,0
XVWU6115666136535,1
VQUB5790487601914,0
ASNR3185947406254,0
CQTO4541691105892,1
MJBB6894019481168,0
VNDH7511720176165,0
EELX4394070297004,0
BFIM0818746512477,0
OSQB3575998412725,0
